spl_id,Main ingredient,Ingredients
600a4120-3e9a-490f-abbd-01ee03d5b39e,OXAPROZIN,OXAPROZIN
0b92fa4e-ace4-7e15-e063-6294a90ab0e5,OXAZEPAM,OXAZEPAM
15426de6-e09f-8210-e063-6394a90ad34b,OXCARBAZEPINE,OXCARBAZEPINE
528cc84f-ae30-4b07-b4ff-9ff044f76522,OXICONAZOLE NITRATE,OXICONAZOLE NITRATE
065c1306-2330-f932-e063-6394a90a53ef,OXYBUTYNIN CHLORIDE,OXYBUTYNIN CHLORIDE
0b7f7dd1-b3b0-4d87-84f4-511aaf73385d,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE
0588232e-329e-487d-8fb6-59602cfc8137,OXYGEN,OXYGEN
0e913859-1a68-3915-e063-6394a90a7e63,OXYMETAZOLINE,OXYMETAZOLINE
01570fc6-f98d-485e-aef2-312a812dae86,OXYMETAZOLINE HYDROCHLORIDE,OXYMETAZOLINE HYDROCHLORIDE
4fdf3b7e-f6ff-4d78-a928-c9d47c5bc9d9,OXYMORPHONE HYDROCHLORIDE,OXYMORPHONE HYDROCHLORIDE
5b1e243e-89c5-448b-a192-45ef95201a44,OXYTOCIN,OXYTOCIN
1a0d736f-0796-6ba4-e063-6394a90aec7d,"OYSTER SHELL CALCIUM CARBONATE, CRUDE","OYSTER SHELL CALCIUM CARBONATE, CRUDE"
245bf98e-b67f-47ea-8abe-fe40145556f4,PACLITAXEL,PACLITAXEL
05c30472-66f4-933d-e063-6394a90a7ff3,PADANG CASSIA,PADANG CASSIA
0291de42-f8b1-5ae5-e063-6294a90a601e,PALIPERIDONE,PALIPERIDONE
226b3443-97bb-e7cb-e063-6394a90a7510,PALIPERIDONE PALMITATE,PALIPERIDONE PALMITATE
0647f5b7-89fa-4054-bc31-f80e4ff40fab,PALONOSETRON HYDROCHLORIDE,PALONOSETRON HYDROCHLORIDE
186805ed-84fd-e723-e063-6294a90ad320,PAMABROM,PAMABROM
07cc44d5-6ef3-fa21-e063-6394a90ad22d,PANAX GINSENG ROOT OIL,PANAX GINSENG ROOT OIL
0cd9629f-694b-1c5e-e063-6294a90ab388,PANAX NOTOGINSENG ROOT,PANAX NOTOGINSENG ROOT
180079f3-29f9-a8e6-e063-6394a90a227e,PANAX QUINQUEFOLIUS WHOLE,PANAX QUINQUEFOLIUS WHOLE
c8c83aa3-1317-426b-8fda-2a7460180037,PANCRELIPASE AMYLASE,"PANCRELIPASE AMYLASE, PANCRELIPASE LIPASE, PANCRELIPASE PROTEASE"
05229446-657c-1d8e-e063-6394a90aea9d,PANTHENOL,PANTHENOL
0515ceaa-7d18-c92f-e063-6294a90a044e,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM
19f92099-fef5-208a-e063-6294a90a93f7,PAPAYA,PAPAYA
1a9b7735-fd40-b01b-e063-6394a90af3e2,PAPAYA SEED OIL,PAPAYA SEED OIL
8f09ecf2-4018-c4d9-2a67-b797baf3c742,PARICALCITOL,PARICALCITOL
d04ea3ee-ed50-48ca-8226-fb2d029053f3,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE
115a0854-7afb-c19e-e063-6294a90a53c7,PAROXETINE HYDROCHLORIDE ANHYDROUS,PAROXETINE HYDROCHLORIDE ANHYDROUS
01881e48-e570-4d5f-9d3a-a4be1a0db641,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,PAROXETINE HYDROCHLORIDE HEMIHYDRATE
2da9c1a5-7b6c-4990-b6a5-1b06e1dd85cd,PAROXETINE MESYLATE,PAROXETINE MESYLATE
1a4942d9-9bf5-a5c8-e063-6394a90abcc2,PASSIFLORA INCARNATA FLOWERING TOP,PASSIFLORA INCARNATA FLOWERING TOP
1434c90f-8b4f-68fa-e063-6394a90a8cb9,PAZOPANIB,PAZOPANIB
16c5efa0-21fd-173a-e063-6394a90a8704,PAZOPANIB HYDROCHLORIDE,PAZOPANIB HYDROCHLORIDE
f724158a-5c2e-fa1e-e053-6394a90a5519,PEANUT,PEANUT
1ad2292d-3943-8b11-e063-6294a90a4217,PEAR JUICE,"PEAR JUICE, PUNICA GRANATUM SEED OIL, SOYBEAN OIL"
1774b945-9ba4-b897-e063-6394a90a3f92,PECTIN,PECTIN
488569c2-1737-414d-9d48-0ad5567a38f6,PEGINTERFERON BETA-1A,PEGINTERFERON BETA-1A
0d9b8bfc-62d9-3e8f-e063-6294a90a373b,PELARGONIUM SIDOIDES ROOT,"PELARGONIUM SIDOIDES ROOT, PRUNUS SEROTINA BARK, SAMBUCUS NIGRA FLOWER"
44211c2e-973c-0a0c-9033-88bb0b1d9c92,PEMETREXED DISODIUM,PEMETREXED DISODIUM
2d0d55a0-41c4-4779-ac69-3cac11200e8d,PEMETREXED DISODIUM HEMIPENTAHYDRATE,PEMETREXED DISODIUM HEMIPENTAHYDRATE
141bcf1e-8275-671a-e063-6394a90a8eba,PEMIVIBART,PEMIVIBART
0ee5ea02-a892-408f-aa5d-42ab034bdfc4,PENICILLAMINE,PENICILLAMINE
1a4e5124-618c-ce44-e063-6394a90a43e3,PENICILLIN G BENZATHINE,PENICILLIN G BENZATHINE
12f2aeb2-1072-88a0-e063-6394a90ac792,PENICILLIN G POTASSIUM,PENICILLIN G POTASSIUM
0fb8ab8a-5aa8-e6f4-e063-6294a90a1af6,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM
0cef8956-184b-bc15-e063-6294a90adfef,PENICILLIUM CHRYSOGENUM VAR. CHRYSOGENUM,PENICILLIUM CHRYSOGENUM VAR. CHRYSOGENUM
d8984847-13b3-4321-b6f7-83d04d45f0aa,PENTOBARBITAL SODIUM,PENTOBARBITAL SODIUM
16e69f99-ef67-4d31-8f52-e792c0d73ca8,PERMETHRIN,PERMETHRIN
20af2af5-9dcf-a6d7-e063-6294a90a3e3d,PERPHENAZINE,PERPHENAZINE
7ad83ddc-5af2-4a0c-ac86-97fcb10ea8a6,PERTUZUMAB,PERTUZUMAB
05c0fb6a-50c5-4ce9-e063-6294a90a8557,PETROLATUM,PETROLATUM
fb6d0158-4db1-5e3c-e053-6394a90a691f,PHELLODENDRON CHINENSE WHOLE,"PHELLODENDRON CHINENSE WHOLE, SENEGALIA CATECHU WOOD, SOPHORA FLAVESCENS ROOT"
091c0bed-7edb-e897-e063-6294a90ae2d5,PHENAZOPYRIDINE HYDROCHLORIDE,PHENAZOPYRIDINE HYDROCHLORIDE
09647efc-0142-477e-a79b-dbbbb943dbb2,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE
0c7a1273-58e8-c94a-e063-6394a90a8796,PHENOBARBITAL,PHENOBARBITAL
10bd16c6-e569-4a2c-e063-6294a90aa763,PHENOL,PHENOL
18957b76-0baa-495e-8917-03b6fc16d065,PHENOXYBENZAMINE HYDROCHLORIDE,PHENOXYBENZAMINE HYDROCHLORIDE
020f8beb-46c7-2b1b-e063-6394a90a1d2f,PHENOXYETHANOL,PHENOXYETHANOL
0b4dada4-49db-0a1a-e063-6294a90a1bca,PHENTERMINE HYDROCHLORIDE,PHENTERMINE HYDROCHLORIDE
0930ec92-5653-078f-e063-6294a90aad02,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE
19a7d514-2f10-4268-b90e-0c58500720ab,PHENYTOIN,PHENYTOIN
05b7aa44-cf93-d77a-e063-6394a90a850b,PHENYTOIN SODIUM,PHENYTOIN SODIUM
04d0b06f-5dc7-0198-e063-6294a90a47aa,PHOSPHOMOLYBDIC ACID,PHOSPHOMOLYBDIC ACID
099251f6-be56-e136-e063-6394a90a94c7,PHOSPHORIC ACID,PHOSPHORIC ACID
0fa1c7be-2dd9-fdcb-e063-6394a90a7dc7,PHOSPHORUS,PHOSPHORUS
0973b73d-5dea-0986-e063-6294a90a5917,PHTHALIMIDOPEROXYCAPROIC ACID,"PHTHALIMIDOPEROXYCAPROIC ACID, POTASSIUM CITRATE, TRIBASIC CALCIUM PHOSPHATE"
1a588081-dbd4-facd-e063-6294a90ade6d,PHYLLANTHUS EMBLICA FRUIT,PHYLLANTHUS EMBLICA FRUIT
2bcbcb9c-712d-417a-9163-b6a4520f1ab1,PHYLLANTHUS NIRURI WHOLE,"PHYLLANTHUS NIRURI WHOLE, PIPER ADUNCUM LEAF, REYNOUTRIA JAPONICA WHOLE, SMILAX ORNATA WHOLE, THUJA OCCIDENTALIS LEAFY TWIG, UNCARIA TOMENTOSA ROOT"
0a21913f-4e5b-f0ec-e063-6294a90ad9dd,PHYTOLACCA AMERICANA ROOT,PHYTOLACCA AMERICANA ROOT
04c71fbf-f074-ae73-e063-6294a90a3221,PHYTONADIONE,PHYTONADIONE
37816440-5127-4a3f-86f1-0dc2a5dda36d,PILOCARPINE HYDROCHLORIDE,PILOCARPINE HYDROCHLORIDE
03df1383-ec9b-4fd5-b01f-aa34cf4b86b9,PIMECROLIMUS,PIMECROLIMUS
b00152ed-f667-4169-9082-e15730302669,PINDOLOL,PINDOLOL
54f82cf8-2737-4321-bacc-3db61065ed4e,PINUS SYLVESTRIS WHOLE,PINUS SYLVESTRIS WHOLE
4f72cf35-6e24-4c8e-982f-a0d18c667ccd,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
127469c6-77b8-822f-e063-6294a90a2833,PIPERACILLIN SODIUM,"PIPERACILLIN SODIUM, TAZOBACTAM SODIUM"
0191b2e4-bcaf-541a-e063-6294a90a0e78,PIPERONYL BUTOXIDE,"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT"
07ff6c11-3e6c-460a-e063-6294a90a6ec0,PIRFENIDONE,PIRFENIDONE
6f20b123-a8c9-4db4-bfe4-a8a93da26e68,PIROXICAM,PIROXICAM
0f1207f0-5d7c-5aa6-e063-6394a90ab854,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM
2b813678-540b-41e8-bed5-609cc99fd663,PLAZOMICIN,PLAZOMICIN
0abe8d3a-2518-4581-b150-75f03ae30641,PLERIXAFOR,PLERIXAFOR
063730b1-dc38-3ec6-e063-6294a90aecc3,PLEUROTUS OSTREATUS WHOLE,PLEUROTUS OSTREATUS WHOLE
c599f7f6-c88e-42ec-87d8-01e4a3df92d5,PODOFILOX,PODOFILOX
00ee5460-4bc0-d276-e063-6294a90a88d0,PODOPHYLLUM,PODOPHYLLUM
13b19ca5-6974-7dd7-e063-6394a90a0009,POLICRESULEN,POLICRESULEN
fb6cf72b-f2f2-3e8b-e053-6294a90a2231,POLIGLUSAM,"POLIGLUSAM, SALICYLIC ACID"
174e524d-1fb9-9515-e063-6394a90a5697,POLOXAMER 407,POLOXAMER 407
159379ae-15a0-340d-e063-6294a90a315f,POLYAMINOPROPYL BIGUANIDE,POLYAMINOPROPYL BIGUANIDE
041157c3-c795-3390-e063-6394a90ac9d2,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350
0a38e951-4cfa-71bf-e063-6294a90a995f,POLYETHYLENE GLYCOL 400,"POLYETHYLENE GLYCOL 400, PROPYLENE GLYCOL"
0ccbd919-79d8-4159-9b3e-c31230c157db,POLYMYXIN B SULFATE,"POLYMYXIN B SULFATE, TRIMETHOPRIM SULFATE"
049e9cc9-0664-53bc-e063-6294a90a2c4f,"POLYVINYL ALCOHOL, UNSPECIFIED","POLYVINYL ALCOHOL, UNSPECIFIED, POVIDONE"
161f3d00-ee83-41fd-8ebd-53b073b39b67,PONATINIB HYDROCHLORIDE,PONATINIB HYDROCHLORIDE
0567a8ac-f9ac-294d-e063-6394a90a0ef1,POPULUS DELTOIDES SUBSP. DELTOIDES WHOLE,"POPULUS DELTOIDES SUBSP. DELTOIDES WHOLE, POPULUS NIGRA WHOLE"
ded81370-b714-414e-e053-2995a90a7c9c,POPULUS TREMULOIDES WHOLE,POPULUS TREMULOIDES WHOLE
c2e75d0c-c1ac-4df5-9d09-fd40c9c52068,PORK LIVER,"PORK LIVER, SOMATROPIN, SUS SCROFA PITUITARY GLAND"
0d52ef75-61da-742a-e063-6394a90af4ba,PORTULACA OLERACEA LEAF,"PORTULACA OLERACEA LEAF, SAURURUS CHINENSIS WHOLE"
2f284aec-10cc-427f-a1e3-3048432ad160,POSACONAZOLE,POSACONAZOLE
138d2e20-f131-71b3-e063-6394a90ae054,POTASSIUM ALUM,POTASSIUM ALUM
0867303a-d32a-921f-e063-6394a90a3fbe,POTASSIUM BITARTRATE,"POTASSIUM BITARTRATE, SODIUM BICARBONATE"
1a34f9da-bffa-eb58-e063-6294a90ac70c,POTASSIUM BROMIDE,POTASSIUM BROMIDE
1a357f90-5faa-48df-e063-6394a90a45be,POTASSIUM CARBONATE,POTASSIUM CARBONATE
00b41fd1-2c73-4b62-81ff-df8bc860d09a,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE
0f3e2365-2e2f-ac27-e063-6294a90a96f3,POTASSIUM CITRATE,POTASSIUM CITRATE
032507e2-c9fb-f285-e063-6394a90a0fbf,POTASSIUM CYANIDE,POTASSIUM CYANIDE
1a356913-17e3-4ad6-e063-6394a90ac8ea,POTASSIUM DICHROMATE,POTASSIUM DICHROMATE
055aa7ce-89e6-cd78-e063-6394a90a7da6,POTASSIUM FLUORIDE,POTASSIUM FLUORIDE
0a0e1540-968e-93c6-e063-6294a90a6e77,POTASSIUM IODIDE,POTASSIUM IODIDE
125c746e-12f0-07cf-e063-6294a90ac1ca,POTASSIUM NITRATE,"POTASSIUM NITRATE, SODIUM FLUORIDE"
f32d73d9-90a3-e93b-e053-2995a90a0b47,POTASSIUM NITRITE,"POTASSIUM NITRITE, SODIUM FLUORIDE"
0326769f-24a8-059b-e063-6294a90a0f76,POTASSIUM OXALATE,POTASSIUM OXALATE
1a3533ed-56a6-c549-e063-6294a90a364d,"POTASSIUM PHOSPHATE, DIBASIC","POTASSIUM PHOSPHATE, DIBASIC"
5cdb4128-66e9-4e90-936b-38dd8b5b8688,"POTASSIUM PHOSPHATE, MONOBASIC","POTASSIUM PHOSPHATE, MONOBASIC"
e0bb7903-d8c7-2bff-e053-2a95a90a0773,POTASSIUM SULFATE,POTASSIUM SULFATE
115b3f3d-5056-f336-e063-6394a90a51d7,POVIDONE,POVIDONE
04be4c2f-742c-7058-e063-6394a90a460d,POVIDONE-IODINE,POVIDONE-IODINE
382d036a-4854-47f5-8053-645b445159da,PRALSETINIB,PRALSETINIB
43b3cc2f-5e67-4440-a896-69f9be384e33,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
06c4cc42-a216-3949-e063-6394a90a665e,PRAMOXINE HYDROCHLORIDE,PRAMOXINE HYDROCHLORIDE
00c49d0a-f84c-431e-8fa2-bce0e2d9dbc9,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM
16be47d2-4bd1-4410-a633-476cdbbbceec,PRAZIQUANTEL,PRAZIQUANTEL
08114092-fa12-4f58-b08e-03cadf9f726b,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE
9f93400d-a8c0-435a-ad65-48717cc455cf,PREDNISOLONE,PREDNISOLONE
4752a92c-81ff-4366-8e5c-9f126d4c01b2,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE
10b381fc-624f-485b-a31f-15d46600232d,PREDNISOLONE SODIUM PHOSPHATE,PREDNISOLONE SODIUM PHOSPHATE
0b25f090-d4db-ee9d-e063-6294a90abbb7,PREDNISONE,PREDNISONE
007ba3b9-e667-409f-9204-def45a09f546,PREGABALIN,PREGABALIN
1929a6d7-6317-044e-e063-6394a90ab8b8,PRILOCAINE HYDROCHLORIDE,"PRILOCAINE HYDROCHLORIDE, PROCAINE, TETRACAINE"
6b56e67f-8e04-4efd-a12a-4c82596f3adc,PRIMAQUINE PHOSPHATE,PRIMAQUINE PHOSPHATE
0192ea0c-9a13-dcc6-e063-6294a90ab6a4,PRIMIDONE,PRIMIDONE
0aac32fa-37b8-5520-e063-6394a90a1fe4,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE
caa705fa-c467-49b5-a7cb-ae2c8b872a86,PROCARBAZINE HYDROCHLORIDE,PROCARBAZINE HYDROCHLORIDE
12b02120-1734-4014-b712-1dc14dbe4686,PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE
02069e43-5246-20dc-e063-6294a90a9dcd,PROCHLORPERAZINE MALEATE,PROCHLORPERAZINE MALEATE
0aeb0f0f-2749-416b-942f-83950200fd75,PROGESTERONE,PROGESTERONE
03f5c25b-a1d6-496d-8231-4100c5bcdbe4,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE
a56d3284-65f2-4d77-bd0b-98afb084d7aa,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE
5468200d-d85e-4e90-928b-84a91e05185b,PROPARACAINE HYDROCHLORIDE,PROPARACAINE HYDROCHLORIDE
1d00c306-f0f8-40ab-a3ee-f2b1bb379582,PROPOFOL,PROPOFOL
039b7484-9cae-0d40-e063-6294a90a422c,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE
072cbadd-1772-1f85-e063-6394a90a0f7c,PROPYLENE GLYCOL,PROPYLENE GLYCOL
00d8bf32-aeae-22da-e063-6294a90a7567,PROPYLHEXEDRINE,PROPYLHEXEDRINE
056781af-c078-7821-e063-6294a90a57ee,PRUNUS AVIUM WHOLE,PRUNUS AVIUM WHOLE
ded84859-c824-6425-e053-2995a90ad660,PRUNUS CERASIFERA WHOLE,PRUNUS CERASIFERA WHOLE
1ab417cc-44cd-ef01-e063-6394a90ad3e9,PRUNUS SPINOSA FLOWER BUD,PRUNUS SPINOSA FLOWER BUD
22744b1f-71f8-4db8-b2d5-1da1ea2a452a,PSEUDOEPHEDRINE HYDROCHLORIDE,PSEUDOEPHEDRINE HYDROCHLORIDE
19ce8e62-3da1-0a2b-e063-6394a90acde4,PSEUDOGNAPHALIUM OBTUSIFOLIUM,PSEUDOGNAPHALIUM OBTUSIFOLIUM
132695bd-0f10-54a3-e063-6294a90a4654,PSYLLIUM HUSK,PSYLLIUM HUSK
063800f4-7ae8-0e3f-e063-6294a90a537a,PULSATILLA PRATENSIS WHOLE,PULSATILLA PRATENSIS WHOLE
1a4965ad-1138-8421-e063-6294a90af325,PULSATILLA VULGARIS,PULSATILLA VULGARIS
7990817b-5880-4132-ac43-f45e5031cff2,PULSATILLA VULGARIS WHOLE,PULSATILLA VULGARIS WHOLE
13d9a5c7-f12e-fad6-e063-6294a90aa352,PYRANTEL,PYRANTEL
1f084dc4-a57d-d059-e063-6394a90a63d2,PYRANTEL PAMOATE,PYRANTEL PAMOATE
7463379b-4210-4bbc-a7f4-e9d04f4d999b,PYRAZINAMIDE,PYRAZINAMIDE
0bed477f-b228-4f8d-a956-f192b1329ea0,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE
0088cf00-a9a8-bc18-e063-6394a90a7e43,PYRITHIONE ZINC,PYRITHIONE ZINC
dfde9e72-91eb-831e-e053-2995a90a54e1,QUERCUS AGRIFOLIA WHOLE,"QUERCUS AGRIFOLIA WHOLE, QUERCUS ALBA WOOD, QUERCUS GARRYANA WHOLE, QUERCUS KELLOGGII WHOLE, QUERCUS RUBRA WHOLE, QUERCUS VELUTINA WHOLE"
0566c99c-b0d2-eda4-e063-6294a90ae2f8,QUERCUS ALBA WHOLE,QUERCUS ALBA WHOLE
00de23e8-4a66-df96-e063-6394a90a34fc,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE
b27e3d0c-4d85-44fa-bd4e-6210e8b5dcab,QUINAPRIL HYDROCHLORIDE,QUINAPRIL HYDROCHLORIDE
d18ebeb2-8589-423b-8c0d-4b6a11b64443,QUININE SULFATE,QUININE SULFATE
0863c813-ed4a-cf81-e063-6294a90ab427,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM
0c05a4f3-1bc1-f41c-e063-6294a90ac64b,RADISH,RADISH
145e48c3-0ef5-41f7-adc2-ab0a7ca89d87,RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE
1d9ab033-d6bb-3060-e063-6394a90a7c5b,RAMELTEON,RAMELTEON
a5a7e6fc-3a7c-405b-bd7a-29b17d8f610d,RAMIPRIL,RAMIPRIL
09a97a76-5cab-fcaf-e063-6294a90ab248,RANCID BEEF,RANCID BEEF
654a9ddb-f441-a17a-f8ae-633148d041c8,RANITIDINE HYDROCHLORIDE,RANITIDINE HYDROCHLORIDE
2c72dbc3-5385-4706-b5fd-841d4b70a26f,RANOLAZINE,RANOLAZINE
19cfe390-a99b-0d2b-e063-6394a90a9773,RAUWOLFIA SERPENTINA,RAUWOLFIA SERPENTINA
8fb5b92b-3654-43ff-98d3-3ac23c9a0b10,REGADENOSON,REGADENOSON
4b43c865-fcdb-4e57-30a4-871e37e0e593,REGADENOSON ANHYDROUS,REGADENOSON ANHYDROUS
0f405496-84c9-3f79-e063-6394a90acf02,RELUGOLIX,RELUGOLIX
c3617953-03c5-4746-bfdb-e731faf705d7,RESLIZUMAB,RESLIZUMAB
584c49ff-644e-49e0-a1bd-3573d00656c2,RETIFANLIMAB,RETIFANLIMAB
0a4079cc-ca7e-427c-e063-6394a90a3f05,RETINOL,RETINOL
05fc5431-1b3d-a47a-e063-6394a90a8baf,RHODODENDRON AUREUM LEAF,RHODODENDRON AUREUM LEAF
0ccf88c6-2738-0a37-e063-6294a90a679a,RHODODENDRON TOMENTOSUM LEAFY TWIG,RHODODENDRON TOMENTOSUM LEAFY TWIG
078e2ef1-2e1e-f8c3-e063-6394a90a145e,RIBAVIRIN,RIBAVIRIN
1a0c7685-7d31-d300-e063-6294a90abf5a,RICINUS COMMUNIS SEED,RICINUS COMMUNIS SEED
14ba5c92-a61d-639e-e063-6394a90ae9e7,RIFABUTIN,RIFABUTIN
5d635c4d-6081-48e9-8e52-d1e4195bb12c,RIFAMPIN,RIFAMPIN
cf6940d8-d272-4b18-bb25-8db6d6c0b3ea,RIFAPENTINE,RIFAPENTINE
1779f11a-3650-16c0-e063-6294a90abafa,RILPIVIRINE HYDROCHLORIDE,RILPIVIRINE HYDROCHLORIDE
10e69e6c-1158-96e0-e063-6294a90ac44d,RILUZOLE,RILUZOLE
3cbf30c0-30dd-4022-88b6-86a84697379c,RISEDRONATE SODIUM ANHYDROUS,RISEDRONATE SODIUM ANHYDROUS
015c1df9-9d77-4c17-b559-2c9643793117,RISPERIDONE,RISPERIDONE
1882f799-61b0-4813-965a-4910c4ae419c,RITLECITINIB TOSYLATE,RITLECITINIB TOSYLATE
160232e3-ff90-2a94-e063-6294a90a9a0c,RITONAVIR,RITONAVIR
0aaf0811-077b-1625-e063-6394a90a9177,RIVAROXABAN,RIVAROXABAN
97186e58-649d-47de-bc1c-387fe26d9d1a,RIVASTIGMINE,RIVASTIGMINE
0044f1d7-613c-4611-8481-13032c8cb390,RIVASTIGMINE TARTRATE,RIVASTIGMINE TARTRATE
066acc57-af58-4b62-e063-6394a90a2b94,RIZATRIPTAN BENZOATE,RIZATRIPTAN BENZOATE
0567990e-636b-af14-e063-6294a90a726f,ROBINIA PSEUDOACACIA WHOLE,ROBINIA PSEUDOACACIA WHOLE
0ffaf004-4d5b-3fd4-e063-6294a90a1a63,ROCURONIUM BROMIDE,ROCURONIUM BROMIDE
60c7587f-e0db-41b8-94e2-67da4544c997,ROFLUMILAST,ROFLUMILAST
0b244671-cc63-4f03-9c3a-f2dc7cb9f34b,ROPINIROLE HYDROCHLORIDE,ROPINIROLE HYDROCHLORIDE
d5f721d9-8d51-44c9-b61a-fc20807b9f3d,ROPIVACAINE HYDROCHLORIDE,ROPIVACAINE HYDROCHLORIDE
e0f6dfcd-ef7e-3b83-e053-2a95a90a3ce2,ROSA CANINA LEAF,"ROSA CANINA LEAF, VIBURNUM LANTANA FLOWER BUD"
19ccad94-55c1-97b6-e063-6294a90affe3,ROSEMARY OIL,ROSEMARY OIL
132b268a-78b4-a5d6-e063-6394a90adaa4,ROSMARINUS OFFICINALIS FLOWERING TOP,ROSMARINUS OFFICINALIS FLOWERING TOP
0f02bb70-b956-8b64-e063-6394a90a0fae,ROSUVASTATIN,ROSUVASTATIN
0c7d9f83-3bf0-47ae-8384-3c453a03b922,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM
030f8dbc-2958-8b81-e063-6294a90a7a57,RUBIDIUM BROMIDE,RUBIDIUM BROMIDE
0663cace-3517-e497-e063-6394a90a9c68,RUBIDIUM CHLORIDE,RUBIDIUM CHLORIDE
0bd95919-d536-a6cb-e063-6394a90a5158,RUCAPARIB CAMSYLATE,RUCAPARIB CAMSYLATE
e2b636a9-79ad-4804-b5f9-c9be2713e84b,RUFINAMIDE,RUFINAMIDE
19cfc3c6-53b7-4b7b-e063-6394a90af755,RUTA GRAVEOLENS FLOWERING TOP,RUTA GRAVEOLENS FLOWERING TOP
14bf8866-17fa-96ec-e063-6294a90ad420,SACUBITRIL,"SACUBITRIL, VALSARTAN"
001926ff-b22b-406c-aa75-a09f000a176d,SALICYLIC ACID,SALICYLIC ACID
4d11cc5c-872f-492d-9f79-5429bcf937bf,SALIX ALBA WHOLE,SALIX ALBA WHOLE
a2d4003d-3b54-492d-a9d2-5236358bdf05,SALMETEROL XINAFOATE,SALMETEROL XINAFOATE
1a367a79-65b9-7186-e063-6394a90af846,SANGUINARIA CANADENSIS ROOT,SANGUINARIA CANADENSIS ROOT
eef7c64c-5052-5905-7152-d3369a90c0b6,SAPROPTERIN DIHYDROCHLORIDE,SAPROPTERIN DIHYDROCHLORIDE
02f997d7-346d-f409-e063-6294a90ab2b8,SARRACENIA PURPUREA,SARRACENIA PURPUREA
1a368be8-b372-86bc-e063-6394a90abb52,SAW PALMETTO,SAW PALMETTO
6b2aa499-9ff1-d825-e053-2a91aa0abeef,SCHORL TOURMALINE,SCHORL TOURMALINE
a54f6d59-ff74-4a21-9e4f-9242c049ce86,SCOPOLAMINE,SCOPOLAMINE
17f2fc17-a150-214b-e063-6294a90ab548,SELEGILINE HYDROCHLORIDE,SELEGILINE HYDROCHLORIDE
19fa2be5-8bd1-c22a-e063-6294a90abdbc,SELENICEREUS GRANDIFLORUS STEM,SELENICEREUS GRANDIFLORUS STEM
229221e2-09e6-6d81-e063-6394a90a7dab,SELENIUM SULFIDE,SELENIUM SULFIDE
067316c0-40ef-8f92-e063-6394a90ad2e9,SELENIUM TETRABROMIDE,SELENIUM TETRABROMIDE
01e691d3-858d-f907-e063-6294a90a5d38,SEMECARPUS ANACARDIUM JUICE,SEMECARPUS ANACARDIUM JUICE
16e93e8c-f3e1-e1ef-e063-6394a90abf6b,SENNA LEAF,SENNA LEAF
0b7736df-c7df-7d00-e063-6294a90aa57e,SENNOSIDES,SENNOSIDES
15f244df-adc7-49ae-e063-6294a90a2d35,SENNOSIDES A AND B,SENNOSIDES A AND B
1a363079-f2dd-6997-e063-6294a90af456,SEPIA OFFICINALIS JUICE,SEPIA OFFICINALIS JUICE
09a95635-597e-d608-e063-6294a90a203f,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE
023d0421-0da3-420b-a6bc-f2e28fd99f9a,SEVELAMER CARBONATE,SEVELAMER CARBONATE
0500034d-458c-42c5-918d-9acd22f0c28b,SEVELAMER HYDROCHLORIDE,SEVELAMER HYDROCHLORIDE
2bacc7ec-eb1b-4071-b64e-e8d7612085af,SEVOFLURANE,SEVOFLURANE
191359b9-3fce-106e-e063-6394a90ab923,SHIITAKE MUSHROOM,SHIITAKE MUSHROOM
05cc932d-b41c-0710-e063-6394a90a87f6,SILDENAFIL CITRATE,SILDENAFIL CITRATE
06738254-9a74-f476-e063-6394a90a22e4,SILICON,SILICON
